
========================================================================
                       optimization routine : 8
                     set of starting values : 1
========================================================================
theta2 starting values:
   -2.586421   -0.616377    0.227579   -0.715240   -0.990075   -0.381565    0.358318    0.611703    0.734786    0.618955   -1.817857   -1.368475    0.484120


Iter     f-count          f(x)      MeshSize     Method
           69.5284
          173.0640
         5783.2504
         8841.2810
        15479.2955

========================================================================
                       optimization routine : 8
                     set of starting values :44
========================================================================
theta2 starting values:
    0.324745   -0.476470   -1.689764   -0.301832   -0.736087    0.193426    3.560520    0.688357    0.753012    0.097242   -0.753077    2.285209   -0.360349


Iter     f-count          f(x)      MeshSize     Method
    0        1        57877.4             1      
    1        3        56540.8             1     Successful Search
    2        8        56353.3             1     Successful Search
    3       12        54770.5             1     Successful Search
    4       16          51054             1     Successful Search
    5       19        18300.5             1     Successful Search
    6       22        5470.75             1     Successful Search
    7       29        3280.11             1     Successful Search
    8       32        2238.28             1     Successful Search
    9       39        2155.47             1     Successful Search
   10       51        2128.05             1     Successful Search
   11       55        1999.38             1     Successful Search
   12       63        1998.57             1     Successful Search
   13       66        1918.01             1     Successful Search
   14       91         1906.5             1     Successful Poll
   15       97        1874.97             1     Successful Search
   16      103        1872.53             1     Successful Search
   17      106        1837.67             1     Successful Search
   18      114        1833.91             1     Successful Search
   19      128        1380.36             1     Successful Search
   20      140        1367.19             1     Successful Search
   21      165        1345.04             1     Successful Poll
   22      168        1344.59             1     Successful Search
   23      183        1336.89             1     Successful Search
   24      190        1328.75             1     Successful Search
   25      196        1309.26             1     Successful Search
   26      224        1219.85             1     Successful Poll
   27      230        1212.95             1     Successful Search
   28      246        1212.09             1     Successful Poll
   29      250        1209.34             1     Successful Search
   30      257        1207.91             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   31      288        1206.77             1     Successful Poll
   32      303        1197.66             1     Successful Search
   33      326         1185.4             1     Successful Poll
   34      366         1185.4          0.25     Refine Mesh
   35      370        1185.37          0.25     Successful Search
   36      404        1184.03             1     Successful Poll
   37      443        1184.03          0.25     Refine Mesh
